|TABLE_NAME                         |COLUMN_ID|COLUMN_NAME                           |DATA_TYPE      |DATA_LENGTH|DATA_PRECISION|DATA_SCALE|NULLABLE|DATA_DEFAULT                         |
|PROVINCIA                          |7        |ACTIVE                                |NUMBER         |22         |1             |0         |N       |[BLOB[]]                             |
|PROVINCIA                          |8        |FECHA_REGISTRO                        |DATE           |7          |              |          |N       |[BLOB[]]                             |
|PROVINCIA                          |9        |USUARIO_REGISTRO                      |VARCHAR2       |20         |              |          |N       |[BLOB[]]                             |
|PROVINCIA                          |10       |FECHA_MODIFICACION                    |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|PROVINCIA                          |11       |USUARIO_MODIFICACION                  |VARCHAR2       |20         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |1        |DBID                                  |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REDO_DB                            |2        |GLOBAL_DBNAME                         |VARCHAR2       |129        |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |3        |DBUNAME                               |VARCHAR2       |32         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |4        |VERSION                               |VARCHAR2       |32         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |5        |THREAD#                               |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REDO_DB                            |6        |RESETLOGS_SCN_BAS                     |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |7        |RESETLOGS_SCN_WRP                     |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |8        |RESETLOGS_TIME                        |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REDO_DB                            |9        |PRESETLOGS_SCN_BAS                    |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |10       |PRESETLOGS_SCN_WRP                    |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |11       |PRESETLOGS_TIME                       |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REDO_DB                            |12       |SEQNO_RCV_CUR                         |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |13       |SEQNO_RCV_LO                          |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |14       |SEQNO_RCV_HI                          |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |15       |SEQNO_DONE_CUR                        |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |16       |SEQNO_DONE_LO                         |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |17       |SEQNO_DONE_HI                         |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |18       |GAP_SEQNO                             |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |19       |GAP_RET                               |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |20       |GAP_DONE                              |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |21       |APPLY_SEQNO                           |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |22       |APPLY_DONE                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |23       |PURGE_DONE                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |24       |HAS_CHILD                             |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |25       |ERROR1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |26       |STATUS                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |27       |CREATE_DATE                           |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |28       |TS1                                   |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |29       |TS2                                   |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |30       |GAP_NEXT_SCN                          |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |31       |GAP_NEXT_TIME                         |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |32       |CURSCN_TIME                           |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |33       |RESETLOGS_SCN                         |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REDO_DB                            |34       |PRESETLOGS_SCN                        |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REDO_DB                            |35       |GAP_RET2                              |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |36       |CURLOG                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |37       |ENDIAN                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |38       |ENQIDX                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |39       |SPARE4                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |40       |SPARE5                                |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |41       |SPARE6                                |VARCHAR2       |65         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |42       |SPARE7                                |VARCHAR2       |129        |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |43       |TS3                                   |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |44       |CURBLKNO                              |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |45       |SPARE8                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |46       |SPARE9                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |47       |SPARE10                               |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |48       |SPARE11                               |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |49       |SPARE12                               |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_DB                            |50       |TENANT_KEY                            |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REDO_LOG                           |1        |DBID                                  |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REDO_LOG                           |2        |GLOBAL_DBNAME                         |VARCHAR2       |129        |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |3        |DBUNAME                               |VARCHAR2       |32         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |4        |VERSION                               |VARCHAR2       |32         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |5        |THREAD#                               |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REDO_LOG                           |6        |RESETLOGS_SCN_BAS                     |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |7        |RESETLOGS_SCN_WRP                     |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |8        |RESETLOGS_TIME                        |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REDO_LOG                           |9        |PRESETLOGS_SCN_BAS                    |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |10       |PRESETLOGS_SCN_WRP                    |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |11       |PRESETLOGS_TIME                       |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REDO_LOG                           |12       |SEQUENCE#                             |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REDO_LOG                           |13       |DUPID                                 |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |14       |STATUS1                               |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |15       |STATUS2                               |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |16       |CREATE_TIME                           |VARCHAR2       |32         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |17       |CLOSE_TIME                            |VARCHAR2       |32         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |18       |DONE_TIME                             |VARCHAR2       |32         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |19       |FIRST_SCN_BAS                         |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |20       |FIRST_SCN_WRP                         |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |21       |FIRST_TIME                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |22       |NEXT_SCN_BAS                          |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |23       |NEXT_SCN_WRP                          |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |24       |NEXT_TIME                             |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |25       |FIRST_SCN                             |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |26       |NEXT_SCN                              |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |27       |RESETLOGS_SCN                         |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REDO_LOG                           |28       |BLOCKS                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |29       |BLOCK_SIZE                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |30       |OLD_BLOCKS                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |31       |CREATE_DATE                           |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |32       |ERROR1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |33       |ERROR2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |34       |FILENAME                              |VARCHAR2       |513        |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |35       |TS1                                   |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |36       |TS2                                   |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |37       |ENDIAN                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |38       |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |39       |SPARE3                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |40       |SPARE4                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |41       |SPARE5                                |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |42       |SPARE6                                |VARCHAR2       |65         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |43       |SPARE7                                |VARCHAR2       |129        |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |44       |TS3                                   |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |45       |PRESETLOGS_SCN                        |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REDO_LOG                           |46       |SPARE8                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |47       |SPARE9                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |48       |SPARE10                               |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |49       |OLD_STATUS1                           |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |50       |OLD_STATUS2                           |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |51       |OLD_FILENAME                          |VARCHAR2       |513        |              |          |Y       |[BLOB[]]                             |
|REDO_LOG                           |52       |TENANT_KEY                            |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REPL_SUPPORT_MATRIX                |1        |FEATURE_NAME                          |VARCHAR2       |100        |              |          |Y       |[BLOB[]]                             |
|REPL_SUPPORT_MATRIX                |2        |REASON_CODE                           |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REPL_SUPPORT_MATRIX                |3        |BMAP1                                 |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REPL_SUPPORT_MATRIX                |4        |BMAP2                                 |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REPL_SUPPORT_MATRIX                |5        |REPL_PRODUCT                          |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REPL_SUPPORT_MATRIX                |6        |SUPPORT_MODE                          |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|REPL_SUPPORT_MATRIX                |7        |MIN_COMPAT                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REPL_SUPPORT_MATRIX                |8        |MAX_COMPAT                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|REPL_VALID_COMPAT                  |1        |COMPAT                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$CONNECTIONS                |1        |SOURCE_RDBID                          |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$CONNECTIONS                |2        |DEST_RDBID                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$CONNECTIONS                |3        |ATTRIBUTES                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$CONNECTIONS                |4        |SERVICE_NAME                          |VARCHAR2       |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$CONNECTIONS                |5        |CONN_HANDLE                           |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$CONNECTIONS                |6        |CONNECT_TIME                          |TIMESTAMP(6)   |11         |              |6         |Y       |[BLOB[]]                             |
|ROLLING$CONNECTIONS                |7        |SEND_TIME                             |TIMESTAMP(6)   |11         |              |6         |Y       |[BLOB[]]                             |
|ROLLING$CONNECTIONS                |8        |DISCONNECT_TIME                       |TIMESTAMP(6)   |11         |              |6         |Y       |[BLOB[]]                             |
|ROLLING$CONNECTIONS                |9        |UPDATE_TIME                           |TIMESTAMP(6)   |11         |              |6         |Y       |[BLOB[]]                             |
|ROLLING$CONNECTIONS                |10       |SOURCE_PID                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$CONNECTIONS                |11       |DEST_PID                              |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$CONNECTIONS                |12       |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$CONNECTIONS                |13       |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$CONNECTIONS                |14       |SPARE3                                |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |1        |RDBID                                 |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |2        |ATTRIBUTES                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |3        |ATTRIBUTES2                           |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |4        |DBUN                                  |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |5        |DBID                                  |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |6        |PROD_RSCN                             |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |7        |PROD_RID                              |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |8        |PROD_SCN                              |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |9        |CONS_RSCN                             |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |10       |CONS_RID                              |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |11       |CONS_SCN                              |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |12       |ENGINE_STATUS                         |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |13       |VERSION                               |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |14       |REDO_SOURCE                           |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |15       |UPDATE_TIME                           |TIMESTAMP(6)   |11         |              |6         |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |16       |REVISION                              |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |17       |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |18       |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DATABASES                  |19       |SPARE3                                |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|ROLLING$DIRECTIVES                 |1        |DIRECTID                              |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DIRECTIVES                 |2        |PHASE                                 |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DIRECTIVES                 |3        |TASKID                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DIRECTIVES                 |4        |FEATURE                               |VARCHAR2       |32         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DIRECTIVES                 |5        |DESCRIPTION                           |VARCHAR2       |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$DIRECTIVES                 |6        |TARGET                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DIRECTIVES                 |7        |FLAGS                                 |VARCHAR2       |64         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DIRECTIVES                 |8        |OPCODE                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DIRECTIVES                 |9        |P1                                    |VARCHAR2       |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$DIRECTIVES                 |10       |P2                                    |VARCHAR2       |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$DIRECTIVES                 |11       |P3                                    |VARCHAR2       |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$DIRECTIVES                 |12       |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DIRECTIVES                 |13       |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$DIRECTIVES                 |14       |SPARE3                                |VARCHAR2       |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$EVENTS                     |1        |EVENTID                               |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$EVENTS                     |2        |INSTID                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$EVENTS                     |3        |REVISION                              |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$EVENTS                     |4        |EVENT_TIME                            |TIMESTAMP(6)   |11         |              |6         |Y       |[BLOB[]]                             |
|ROLLING$EVENTS                     |5        |TYPE                                  |VARCHAR2       |16         |              |          |Y       |[BLOB[]]                             |
|ROLLING$EVENTS                     |6        |STATUS                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$EVENTS                     |7        |MESSAGE                               |VARCHAR2       |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$EVENTS                     |8        |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$EVENTS                     |9        |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$EVENTS                     |10       |SPARE3                                |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|ROLLING$PARAMETERS                 |1        |SCOPE                                 |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PARAMETERS                 |2        |NAME                                  |VARCHAR2       |32         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PARAMETERS                 |3        |ID                                    |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PARAMETERS                 |4        |DESCRIP                               |VARCHAR2       |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$PARAMETERS                 |5        |TYPE                                  |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PARAMETERS                 |6        |DATATYPE                              |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PARAMETERS                 |7        |ATTRIBUTES                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PARAMETERS                 |8        |CURVAL                                |VARCHAR2       |1.024      |              |          |Y       |[BLOB[]]                             |
|ROLLING$PARAMETERS                 |9        |LSTVAL                                |VARCHAR2                    |1.024      |              |          |Y       |[BLOB[]]                             |
|ROLLING$PARAMETERS                 |10       |DEFVAL                                |VARCHAR2                    |1.024      |              |          |Y       |[BLOB[]]                             |
|ROLLING$PARAMETERS                 |11       |MINVAL                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PARAMETERS                 |12       |MAXVAL                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PARAMETERS                 |13       |SPARE1                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PARAMETERS                 |14       |SPARE2                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PARAMETERS                 |15       |SPARE3                                |VARCHAR2                    |128        |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |1        |INSTID                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |2        |BATCHID                               |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |3        |DIRECTID                              |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |4        |TASKID                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |5        |REVISION                              |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |6        |PHASE                                 |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |7        |STATUS                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |8        |PROGRESS                              |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |9        |SOURCE                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |10       |TARGET                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |11       |RFLAGS                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |12       |OPCODE                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |13       |P1                                    |VARCHAR2                    |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |14       |P2                                    |VARCHAR2                    |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |15       |P3                                    |VARCHAR2                    |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |16       |P4                                    |VARCHAR2                    |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |17       |DESCRIPTION                           |VARCHAR2                    |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |18       |EXEC_STATUS                           |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |19       |EXEC_INFO                             |VARCHAR2                    |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |20       |EXEC_TIME                             |TIMESTAMP(6)                |11         |              |6         |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |21       |FINISH_TIME                           |TIMESTAMP(6)                |11         |              |6         |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |22       |POST_STATUS                           |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |23       |SPARE1                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |24       |SPARE2                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$PLAN                       |25       |SPARE3                                |VARCHAR2                    |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATISTICS                 |1        |STATID                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATISTICS                 |2        |RDBID                                 |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATISTICS                 |3        |ATTRIBUTES                            |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATISTICS                 |4        |TYPE                                  |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATISTICS                 |5        |NAME                                  |VARCHAR2                    |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATISTICS                 |6        |VALUESTR                              |VARCHAR2                    |256        |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATISTICS                 |7        |VALUENUM                              |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATISTICS                 |8        |VALUETS                               |TIMESTAMP(6)                |11         |              |6         |Y       |[BLOB[]]                             |
|ROLLING$STATISTICS                 |9        |VALUEINT                              |INTERVAL DAY(3) TO SECOND(2)|11         |3             |2         |Y       |[BLOB[]]                             |
|ROLLING$STATISTICS                 |10       |UPDATE_TIME                           |TIMESTAMP(6)                |11         |              |6         |Y       |[BLOB[]]                             |
|ROLLING$STATISTICS                 |11       |SPARE1                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATISTICS                 |12       |SPARE2                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATISTICS                 |13       |SPARE3                                |VARCHAR2                    |128        |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATUS                     |1        |REVISION                              |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATUS                     |2        |PHASE                                 |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATUS                     |3        |BATCHID                               |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATUS                     |4        |STATUS                                |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATUS                     |5        |COORDID                               |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATUS                     |6        |OPRIMARY                              |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATUS                     |7        |FPRIMARY                              |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATUS                     |8        |PID                                   |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATUS                     |9        |INSTANCE                              |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
|ROLLING$STATUS                     |10       |DBTOTAL                               |NUMBER                      |22         |              |          |Y       |[BLOB[]]                             |
